EmpID,Name,Department,Salary
7376,Tran Kien 7376,Engineering,78984
7377,Vu Long 7377,Marketing,77165
7378,Nguyen Binh 7378,Finance,22994
7379,Vu Ha 7379,Legal,90311
7380,Pham Em 7380,HR,51013
7381,Bui Em 7381,Finance,84707
7382,Pham Dung 7382,Legal,76209
7383,Hoang An 7383,Sales,73141
7384,Pham Chi 7384,Engineering,87296
7385,Le An 7385,HR,41451
7386,Dang Ha 7386,HR,77683
7387,Hoang An 7387,Legal,54830
7388,Pham Giang 7388,Engineering,47081
7389,Vu Mai 7389,Sales,97761
7390,Vu Em 7390,HR,92954
7391,Pham Long 7391,Finance,32478
7392,Tran Giang 7392,Finance,28117
7393,Do Kien 7393,IT,42686
7394,Le Giang 7394,HR,29896
7395,Vu Binh 7395,Finance,47119
7396,Le Dung 7396,Engineering,93750
7397,Dang Chi 7397,Legal,95901
7398,Vu Em 7398,Finance,80191
7399,Nguyen Mai 7399,HR,38443
7400,Nguyen Ha 7400,Sales,74653
7401,Vu Giang 7401,HR,74169
7402,Bui Giang 7402,Engineering,51555
7403,Bui Kien 7403,Engineering,34365
7404,Hoang Mai 7404,Legal,31678
7405,Tran Ha 7405,Sales,76396
7406,Bui Dung 7406,Legal,85686
7407,Dang Dung 7407,Sales,55536
7408,Do Ha 7408,HR,88555
7409,Pham Binh 7409,IT,62896
7410,Dang An 7410,Engineering,98649
7411,Tran Em 7411,Engineering,36237
7412,Bui Long 7412,Finance,20886
7413,Do Kien 7413,Marketing,65697
7414,Pham Dung 7414,HR,63889
7415,Tran Long 7415,Finance,68991
7416,Le Long 7416,Sales,62802
7417,Nguyen Ha 7417,Engineering,30968
7418,Tran Mai 7418,Sales,34622
7419,Nguyen Em 7419,HR,78034
7420,Dang An 7420,Marketing,56146
7421,Vu Dung 7421,Marketing,52240
7422,Hoang Binh 7422,IT,44133
7423,Ho Binh 7423,Marketing,25263
7424,Tran Giang 7424,IT,50536
7425,Tran An 7425,Finance,42596
7426,Do Mai 7426,HR,71463
7427,Vu An 7427,Finance,41184
7428,Hoang Long 7428,Legal,64774
7429,Ho Mai 7429,Engineering,81166
7430,Vu Long 7430,Engineering,91078
7431,Ho An 7431,HR,89809
7432,Ho Em 7432,IT,85311
7433,Do Chi 7433,HR,41928
7434,Do Chi 7434,Engineering,77734
7435,Ho Mai 7435,Sales,25612
7436,Vu Dung 7436,Legal,66630
7437,Dang Dung 7437,Engineering,92782
7438,Do Binh 7438,Engineering,97608
7439,Tran Binh 7439,Finance,98619
7440,Le Mai 7440,Engineering,23789
7441,Vu Giang 7441,HR,58489
7442,Tran Mai 7442,Finance,55376
7443,Ho Ha 7443,IT,71337
7444,Nguyen An 7444,Marketing,87590
7445,Dang Binh 7445,Marketing,53765
7446,Nguyen Long 7446,Legal,53631
7447,Ho Binh 7447,Marketing,68928
7448,Ho Em 7448,IT,92548
7449,Pham Em 7449,Sales,85195
7450,Hoang Mai 7450,Finance,86968
7451,Hoang Kien 7451,Sales,64652
7452,Do Kien 7452,Legal,26169
7453,Nguyen An 7453,Engineering,21286
7454,Dang An 7454,Legal,23679
7455,Hoang Ha 7455,Marketing,56373
7456,Bui An 7456,HR,48153
7457,Bui Mai 7457,Finance,40208
7458,Dang Em 7458,Engineering,91764
7459,Hoang An 7459,Sales,87176
7460,Pham An 7460,Sales,29717
7461,Tran An 7461,IT,85285
7462,Hoang Em 7462,Sales,62299
7463,Ho Long 7463,Legal,67693
7464,Le Giang 7464,Finance,81472
7465,Vu Ha 7465,HR,77983
7466,Ho Mai 7466,HR,77719
7467,Hoang Binh 7467,Finance,98545
7468,Pham Em 7468,IT,38605
7469,Pham Kien 7469,Engineering,47319
7470,Le Ha 7470,IT,41769
7471,Le An 7471,Engineering,25277
7472,Ho Mai 7472,IT,66061
7473,Vu Mai 7473,Sales,45769
7474,Nguyen Mai 7474,Legal,56756
7475,Ho Giang 7475,Engineering,69276
7476,Pham Mai 7476,Legal,79860
7477,Hoang Ha 7477,Sales,90255
7478,Tran Giang 7478,Legal,79483
7479,Tran Chi 7479,Marketing,71032
7480,Ho Ha 7480,Engineering,78100
7481,Pham Kien 7481,IT,67556
7482,Ho Em 7482,Engineering,99681
7483,Dang Giang 7483,Marketing,94556
7484,Hoang Binh 7484,Sales,26911
7485,Ho Giang 7485,IT,35490
7486,Nguyen An 7486,Engineering,84967
7487,Vu An 7487,Sales,41971
7488,Nguyen Kien 7488,Legal,74985
7489,Dang Em 7489,Marketing,91716
7490,Bui Kien 7490,HR,32560
7491,Nguyen Long 7491,Legal,92678
7492,Le Chi 7492,Legal,79842
7493,Ho An 7493,Marketing,20067
7494,Tran Ha 7494,HR,30079
7495,Le Binh 7495,Engineering,41472
7496,Hoang Kien 7496,Engineering,59935
7497,Pham An 7497,Legal,35003
7498,Ho Giang 7498,HR,50870
7499,Hoang Ha 7499,Marketing,88173
7500,Le Mai 7500,Finance,64338
7501,Nguyen Kien 7501,Sales,59559
7502,Nguyen Dung 7502,HR,37208
7503,Dang Giang 7503,HR,22390
7504,Hoang Kien 7504,Legal,30796
7505,Le Chi 7505,Legal,24992
7506,Pham Binh 7506,Legal,66055
7507,Pham Giang 7507,Engineering,79461
7508,Tran Mai 7508,Engineering,25729
7509,Do Giang 7509,Sales,56257
7510,Do Chi 7510,Finance,63238
7511,Le An 7511,Finance,36646
7512,Pham Dung 7512,IT,43906
7513,Tran Ha 7513,Finance,75204
7514,Ho Binh 7514,Engineering,57143
7515,Le Giang 7515,Engineering,54851
7516,Bui Giang 7516,Marketing,63619
7517,Le Chi 7517,IT,74885
7518,Hoang Mai 7518,Engineering,41501
7519,Vu Em 7519,Engineering,49382
7520,Pham Em 7520,IT,83927
7521,Ho An 7521,IT,40317
7522,Dang Dung 7522,Sales,85594
7523,Dang Chi 7523,Marketing,65882
7524,Dang Binh 7524,HR,87022
7525,Dang Chi 7525,Legal,23752
7526,Pham Giang 7526,HR,55985
7527,Bui Chi 7527,Sales,34186
7528,Ho Mai 7528,Marketing,85213
7529,Ho Dung 7529,Legal,29727
7530,Tran Dung 7530,HR,78980
7531,Vu Giang 7531,Marketing,48895
7532,Pham Long 7532,IT,24533
7533,Do Chi 7533,IT,32477
7534,Vu Binh 7534,Engineering,27990
7535,Dang An 7535,IT,91109
7536,Dang Em 7536,Marketing,49961
7537,Bui Giang 7537,Finance,82940
7538,Dang An 7538,Engineering,77769
7539,Le Chi 7539,Marketing,89477
7540,Tran Giang 7540,Finance,27852
7541,Tran Ha 7541,Sales,45976
7542,Do Binh 7542,Legal,67744
7543,Vu Ha 7543,Marketing,45643
7544,Do An 7544,HR,48847
7545,Tran An 7545,Finance,70507
7546,Hoang Long 7546,HR,32829
7547,Vu Binh 7547,Legal,35136
7548,Dang An 7548,Finance,97638
7549,Dang Em 7549,Sales,93262
7550,Vu Dung 7550,Finance,76707
7551,Bui Dung 7551,Marketing,88720
7552,Tran An 7552,IT,85731
7553,Vu Binh 7553,IT,27837
7554,Le Mai 7554,Marketing,22387
7555,Do Binh 7555,Engineering,81669
7556,Bui Ha 7556,Engineering,22585
7557,Vu Mai 7557,IT,85331
7558,Pham Giang 7558,Sales,51186
7559,Nguyen Giang 7559,Legal,32266
7560,Do Chi 7560,Legal,70265
7561,Do Chi 7561,Sales,45384
7562,Dang Ha 7562,Finance,48769
7563,Dang Em 7563,Sales,31528
7564,Bui An 7564,Sales,86359
7565,Hoang Dung 7565,HR,25849
7566,Bui Giang 7566,Legal,65699
7567,Do Long 7567,Finance,20234
7568,Do Giang 7568,Finance,54565
7569,Ho Mai 7569,IT,53472
7570,Nguyen Chi 7570,Finance,87417
7571,Le Binh 7571,HR,56699
7572,Hoang Ha 7572,Finance,22357
7573,Pham An 7573,Finance,71063
7574,Ho Kien 7574,IT,48584
7575,Pham Mai 7575,Engineering,80742
7576,Pham An 7576,IT,76027
7577,Nguyen Long 7577,Sales,50904
7578,Ho Ha 7578,Marketing,20977
7579,Hoang An 7579,Sales,46292
7580,Hoang Dung 7580,Finance,59847
7581,Ho Binh 7581,Engineering,86142
7582,Pham Kien 7582,Sales,30070
7583,Nguyen Ha 7583,Engineering,64497
7584,Le Kien 7584,Engineering,45966
7585,Tran Em 7585,Sales,82692
7586,Nguyen Binh 7586,Legal,73083
7587,Hoang Dung 7587,Finance,51463
7588,Hoang Ha 7588,Marketing,50753
7589,Ho Em 7589,Legal,61572
7590,Nguyen Mai 7590,Sales,80833
7591,Le Kien 7591,Marketing,53504
7592,Pham Binh 7592,Finance,51700
7593,Bui Binh 7593,IT,79673
7594,Ho Giang 7594,Finance,36268
7595,Ho Giang 7595,Sales,93159
7596,Ho Long 7596,Marketing,25943
7597,Tran Mai 7597,Legal,55164
7598,Nguyen Dung 7598,Legal,82877
7599,Ho Mai 7599,Finance,21478
7600,Hoang Kien 7600,Finance,28095
7601,Nguyen Mai 7601,IT,58314
7602,Tran Chi 7602,Finance,97688
7603,Tran An 7603,Legal,63560
7604,Pham Mai 7604,Legal,39453
7605,Bui Giang 7605,Marketing,55867
7606,Le Kien 7606,HR,41982
7607,Pham Long 7607,IT,37239
7608,Vu Em 7608,Sales,31621
7609,Dang Mai 7609,Finance,58635
7610,Le Dung 7610,Legal,95443
7611,Hoang Long 7611,Sales,37631
7612,Dang Giang 7612,Legal,53159
7613,Nguyen Em 7613,Marketing,20500
7614,Pham Kien 7614,IT,35992
7615,Nguyen An 7615,Engineering,98056
7616,Do Em 7616,Finance,58456
7617,Do Kien 7617,HR,42321
7618,Dang An 7618,Engineering,23537
7619,Vu Giang 7619,Legal,45663
7620,Pham An 7620,HR,47497
7621,Vu Chi 7621,Sales,72284
7622,Bui Giang 7622,IT,64671
7623,Pham Giang 7623,Marketing,47725
7624,Tran Em 7624,IT,72269
7625,Ho Kien 7625,Engineering,96367
7626,Ho Kien 7626,HR,36486
7627,Pham Binh 7627,HR,44988
7628,Vu Mai 7628,Legal,34518
7629,Le An 7629,Marketing,64998
7630,Vu An 7630,Engineering,88231
7631,Bui Ha 7631,IT,62840
7632,Dang Dung 7632,Sales,41720
7633,Pham Em 7633,IT,29498
7634,Pham Em 7634,Engineering,80933
7635,Le Binh 7635,Finance,36331
7636,Tran Chi 7636,Legal,42404
7637,Vu Em 7637,HR,87174
7638,Tran Ha 7638,IT,54595
7639,Le Mai 7639,Finance,45568
7640,Pham Mai 7640,Engineering,85613
7641,Nguyen Ha 7641,Finance,81413
7642,Nguyen Ha 7642,Finance,44900
7643,Hoang Em 7643,Legal,44736
7644,Tran Giang 7644,Marketing,38661
7645,Hoang Ha 7645,IT,33681
7646,Nguyen Mai 7646,HR,42633
7647,Pham An 7647,Sales,86486
7648,Nguyen Binh 7648,Legal,67776
7649,Bui Binh 7649,Finance,43045
7650,Do An 7650,Sales,79573
7651,Pham Chi 7651,Finance,41613
7652,Tran Dung 7652,Marketing,50319
7653,Do Long 7653,Marketing,73690
7654,Ho Long 7654,IT,81419
7655,Hoang Long 7655,Marketing,44752
7656,Le Binh 7656,IT,34309
7657,Tran Long 7657,Sales,71405
7658,Pham Giang 7658,HR,78734
7659,Do Binh 7659,HR,29481
7660,Hoang Dung 7660,HR,40916
7661,Hoang Kien 7661,Sales,40630
7662,Nguyen Long 7662,IT,85471
7663,Tran Dung 7663,IT,52929
7664,Bui Long 7664,Marketing,56783
7665,Dang Kien 7665,Engineering,53681
7666,Tran Kien 7666,IT,94369
7667,Hoang Binh 7667,Legal,31333
7668,Tran Long 7668,IT,57193
7669,Do Kien 7669,Legal,53112
7670,Ho Chi 7670,HR,62359
7671,Ho An 7671,HR,44670
7672,Do Kien 7672,IT,45108
7673,Do Long 7673,HR,91334
7674,Pham Binh 7674,Sales,98979
7675,Ho Ha 7675,Sales,46615
7676,Tran Kien 7676,Legal,74466
7677,Hoang Chi 7677,IT,50421
7678,Vu Ha 7678,Engineering,29000
7679,Hoang Kien 7679,HR,46938
7680,Dang Dung 7680,HR,35398
7681,Nguyen Dung 7681,Legal,49791
7682,Vu Em 7682,HR,87720
7683,Do Giang 7683,Engineering,42514
7684,Hoang Chi 7684,IT,53459
7685,Bui Giang 7685,Legal,86399
7686,Bui An 7686,Sales,83974
7687,Ho Chi 7687,Finance,55082
7688,Ho Mai 7688,Sales,83995
7689,Hoang Binh 7689,Finance,39088
7690,Do Em 7690,HR,94532
7691,Vu Long 7691,Legal,71851
7692,Hoang Binh 7692,Sales,37712
7693,Do Long 7693,Engineering,61421
7694,Ho Chi 7694,Engineering,57701
7695,Hoang Kien 7695,Engineering,76225
7696,Bui Mai 7696,Finance,54597
7697,Do Dung 7697,Engineering,91054
7698,Pham Ha 7698,Finance,60811
7699,Dang Mai 7699,Sales,55605
7700,Pham Binh 7700,IT,47853
7701,Bui Mai 7701,Marketing,81936
7702,Nguyen Binh 7702,IT,23929
7703,Tran Long 7703,Engineering,46323
7704,Vu Ha 7704,HR,22361
7705,Pham Ha 7705,Finance,98253
7706,Dang Dung 7706,Engineering,61713
7707,Dang Kien 7707,Engineering,84485
7708,Le Binh 7708,Legal,81853
7709,Dang Kien 7709,Engineering,90814
7710,Le Kien 7710,IT,76502
7711,Tran Ha 7711,Finance,46357
7712,Nguyen Long 7712,Engineering,25835
7713,Ho Chi 7713,Finance,40416
7714,Pham Dung 7714,Engineering,50410
7715,Pham Ha 7715,Marketing,72558
7716,Vu Ha 7716,Finance,50390
7717,Bui Ha 7717,Legal,59723
7718,Ho Dung 7718,Marketing,21903
7719,Bui Ha 7719,HR,57850
7720,Do An 7720,IT,43023
7721,Le Em 7721,Finance,58171
7722,Vu Binh 7722,Legal,83753
7723,Do Giang 7723,Sales,60868
7724,Le Binh 7724,Finance,36426
7725,Vu An 7725,Marketing,56074
7726,Tran Mai 7726,Finance,60730
7727,Tran Ha 7727,Sales,46455
7728,Dang Kien 7728,Legal,35289
7729,Hoang Mai 7729,Engineering,57778
7730,Tran Long 7730,Finance,36580
7731,Bui An 7731,Marketing,76636
7732,Tran Chi 7732,HR,53423
7733,Bui Chi 7733,Engineering,35535
7734,Vu An 7734,Legal,39529
7735,Vu Kien 7735,Marketing,35807
7736,Ho Kien 7736,Marketing,77277
7737,Tran Dung 7737,HR,86810
7738,Tran Em 7738,HR,95789
7739,Hoang Giang 7739,IT,60681
7740,Ho Chi 7740,Sales,91415
7741,Bui An 7741,Legal,83695
7742,Le Giang 7742,Sales,26034
7743,Nguyen Chi 7743,Marketing,51334
7744,Tran Mai 7744,Sales,38191
7745,Ho Long 7745,Marketing,37319
7746,Hoang Chi 7746,IT,95770
7747,Dang Chi 7747,Finance,34080
7748,Do An 7748,Marketing,54551
7749,Tran Chi 7749,Engineering,99645
7750,Ho Chi 7750,Marketing,51239
7751,Do Ha 7751,Engineering,97857
7752,Hoang Ha 7752,Engineering,98275
7753,Pham An 7753,Finance,47115
7754,Ho Kien 7754,Finance,33469
7755,Pham Kien 7755,Marketing,20340
7756,Bui Ha 7756,Marketing,44611
7757,Ho An 7757,Finance,59661
7758,Tran Ha 7758,HR,54749
7759,Do Mai 7759,Marketing,50915
7760,Ho Binh 7760,Sales,23948
7761,Ho Binh 7761,Marketing,24893
7762,Hoang Binh 7762,Marketing,64939
7763,Hoang Kien 7763,IT,97625
7764,Hoang Giang 7764,Finance,85039
7765,Do Kien 7765,Legal,35508
7766,Nguyen Long 7766,Finance,58857
7767,Le Binh 7767,Marketing,47169
7768,Pham Chi 7768,Sales,41664
7769,Pham Ha 7769,Sales,55342
7770,Pham Giang 7770,Engineering,74232
7771,Nguyen Giang 7771,HR,32036
7772,Bui Chi 7772,IT,45551
7773,Pham Giang 7773,IT,58245
7774,Pham Dung 7774,Sales,22237
7775,Hoang Chi 7775,Sales,39598
7776,Do Long 7776,Sales,99601
7777,Dang Ha 7777,Marketing,37172
7778,Ho Ha 7778,Engineering,32824
7779,Pham Dung 7779,Marketing,66345
7780,Hoang Dung 7780,Finance,83607
7781,Hoang Em 7781,Sales,78549
7782,Do Binh 7782,IT,46029
7783,Bui Giang 7783,Marketing,40830
7784,Ho An 7784,Legal,80788
7785,Hoang Kien 7785,Sales,33827
7786,Tran Giang 7786,HR,55039
7787,Pham Em 7787,Marketing,68026
7788,Do Dung 7788,IT,21051
7789,Le Mai 7789,Marketing,77943
7790,Do Mai 7790,Finance,55887
7791,Ho Em 7791,Engineering,91142
7792,Pham Ha 7792,Sales,76765
7793,Vu Binh 7793,IT,38990
7794,Vu Dung 7794,Sales,94945
7795,Nguyen Binh 7795,HR,65453
7796,Pham Giang 7796,Engineering,95727
7797,Pham Long 7797,HR,51136
7798,Dang Long 7798,Engineering,76406
7799,Bui Mai 7799,Legal,92954
7800,Le Kien 7800,Legal,34561
7801,Pham Long 7801,Marketing,32905
7802,Dang Long 7802,Marketing,73713
7803,Vu Dung 7803,Marketing,37846
7804,Tran Kien 7804,Legal,37318
7805,Bui Dung 7805,Marketing,95619
7806,Do Ha 7806,Sales,97878
7807,Dang Giang 7807,Finance,46220
7808,Nguyen Long 7808,HR,75026
7809,Hoang An 7809,Finance,86184
7810,Vu Chi 7810,Engineering,77637
7811,Bui Em 7811,Engineering,53512
7812,Le Em 7812,IT,92886
7813,Tran Giang 7813,IT,30484
7814,Pham An 7814,Legal,55426
7815,Hoang An 7815,Engineering,55858
7816,Le Binh 7816,Finance,39076
7817,Dang Em 7817,Engineering,41856
7818,Le Em 7818,Engineering,99312
7819,Do Em 7819,IT,32663
7820,Vu Giang 7820,Sales,78257
7821,Tran Ha 7821,Sales,68040
7822,Vu Mai 7822,Marketing,98704
7823,Pham Em 7823,HR,85472
7824,Vu Mai 7824,IT,76237
7825,Dang Chi 7825,Marketing,66533
7826,Bui Kien 7826,HR,67589
7827,Dang Long 7827,HR,76760
7828,Bui Long 7828,HR,81004
7829,Dang Chi 7829,HR,40050
7830,Hoang Kien 7830,HR,72082
7831,Tran Long 7831,Legal,79465
7832,Ho Binh 7832,Sales,68256
7833,Hoang Dung 7833,Sales,59946
7834,Vu Ha 7834,Legal,82585
7835,Dang Long 7835,HR,51486
7836,Bui Em 7836,Legal,83867
7837,Do Long 7837,Legal,55015
7838,Nguyen Binh 7838,Legal,41757
7839,Pham Long 7839,HR,27937
7840,Tran Em 7840,IT,95153
7841,Dang Dung 7841,IT,64419
7842,Bui Em 7842,Engineering,66753
7843,Do Em 7843,HR,99901
7844,Ho Long 7844,Marketing,54226
7845,Bui Em 7845,IT,59130
7846,Vu An 7846,Marketing,98886
7847,Le An 7847,IT,65245
7848,Pham Ha 7848,Marketing,70803
7849,Le Long 7849,IT,85541
7850,Tran Giang 7850,Legal,35471
7851,Hoang Long 7851,Finance,89226
7852,Ho Em 7852,Sales,88613
7853,Hoang Ha 7853,IT,50047
7854,Bui Ha 7854,Marketing,38687
7855,Hoang Kien 7855,IT,60528
7856,Pham Binh 7856,Legal,28252
7857,Vu An 7857,Finance,54531
7858,Hoang Giang 7858,HR,74648
7859,Le Ha 7859,IT,60504
7860,Le Kien 7860,Finance,70568
7861,Nguyen Kien 7861,Marketing,96203
7862,Ho Long 7862,Finance,53693
7863,Ho Binh 7863,IT,63790
7864,Ho Binh 7864,Sales,90910
7865,Nguyen Giang 7865,Marketing,52625
7866,Vu Mai 7866,Finance,28784
7867,Hoang Kien 7867,Marketing,33788
7868,Bui An 7868,Legal,37999
7869,Vu Binh 7869,IT,92593
7870,Hoang Mai 7870,Legal,52147
7871,Dang Chi 7871,Sales,25580
7872,Vu Kien 7872,Engineering,89838
7873,Vu Em 7873,Marketing,22820
7874,Nguyen Chi 7874,Marketing,45099
7875,Vu Em 7875,Legal,67017
7876,Bui Ha 7876,Legal,85774
7877,Tran Em 7877,Finance,71174
7878,Vu Binh 7878,Legal,99607
7879,Bui Mai 7879,HR,66942
7880,Tran Dung 7880,Finance,23392
7881,Vu Em 7881,Engineering,63503
7882,Tran Mai 7882,Engineering,64476
7883,Nguyen Dung 7883,Engineering,92308
7884,Dang Dung 7884,Marketing,97816
7885,Tran Giang 7885,IT,51357
7886,Nguyen Mai 7886,Sales,45692
7887,Do Ha 7887,Marketing,52022
7888,Ho Kien 7888,Legal,89992
7889,Do Mai 7889,Marketing,27559
7890,Tran Mai 7890,Engineering,52121
7891,Nguyen Long 7891,HR,34992
7892,Dang Mai 7892,HR,76195
7893,Bui Em 7893,IT,30538
7894,Pham Chi 7894,Engineering,41334
7895,Hoang Binh 7895,Legal,38122
7896,Ho An 7896,Legal,72570
7897,Nguyen Mai 7897,Finance,30783
7898,Vu Ha 7898,Legal,76916
7899,Nguyen Dung 7899,Finance,73713
7900,Do Chi 7900,IT,45249
7901,Le Mai 7901,Finance,67554
7902,Le Giang 7902,Finance,95640
7903,Dang Em 7903,IT,93934
7904,Pham Binh 7904,Sales,77898
7905,Nguyen Long 7905,Engineering,47532
7906,Pham Giang 7906,Finance,83075
7907,Hoang Ha 7907,Sales,70572
7908,Vu Mai 7908,Engineering,50824
7909,Nguyen Ha 7909,HR,76984
7910,Dang Ha 7910,Finance,72440
7911,Do Giang 7911,Legal,57109
7912,Do Kien 7912,Finance,23820
7913,Hoang Em 7913,Legal,73793
7914,Ho Giang 7914,Legal,34264
7915,Hoang An 7915,IT,36788
7916,Tran An 7916,Engineering,25482
7917,Bui Em 7917,Finance,72737
7918,Hoang Mai 7918,Legal,79144
7919,Hoang Ha 7919,IT,99891
7920,Nguyen An 7920,Finance,30676
7921,Bui Long 7921,Engineering,53970
7922,Do An 7922,Engineering,55433
7923,Ho Chi 7923,Sales,81245
7924,Nguyen Kien 7924,Legal,54236
7925,Do Giang 7925,Marketing,86256
7926,Tran Ha 7926,HR,87997
7927,Pham Kien 7927,Engineering,34077
7928,Le Kien 7928,IT,84149
7929,Le An 7929,Engineering,25908
7930,Ho Dung 7930,Finance,52520
7931,Vu Chi 7931,Engineering,63612
7932,Bui Binh 7932,Finance,55442
7933,Hoang Kien 7933,Marketing,75641
7934,Dang Long 7934,IT,73291
7935,Vu Binh 7935,Engineering,71462
7936,Bui Kien 7936,Sales,27717
7937,Hoang Binh 7937,Engineering,87866
7938,Hoang Dung 7938,Finance,35402
7939,Hoang Mai 7939,HR,68453
7940,Pham Mai 7940,IT,51264
7941,Pham Mai 7941,IT,69521
7942,Pham Giang 7942,Legal,20966
7943,Ho Mai 7943,Engineering,32547
7944,Bui Long 7944,IT,48406
7945,Dang Mai 7945,Sales,23736
7946,Le Long 7946,Sales,56835
7947,Pham Ha 7947,Sales,96747
7948,Le Chi 7948,Finance,93178
7949,Bui Mai 7949,Sales,61835
7950,Le Giang 7950,HR,90530
7951,Vu Ha 7951,IT,76263
7952,Dang Binh 7952,Marketing,59453
7953,Bui An 7953,Finance,81027
7954,Hoang Giang 7954,Engineering,69223
7955,Hoang Chi 7955,Sales,69218
7956,Pham Giang 7956,Engineering,35412
7957,Ho Giang 7957,Finance,53948
7958,Vu Dung 7958,Finance,96659
7959,Bui Mai 7959,Legal,30662
7960,Ho Dung 7960,HR,34383
7961,Pham Giang 7961,Engineering,47215
7962,Do Giang 7962,Finance,73738
7963,Tran Giang 7963,Finance,79902
7964,Bui Long 7964,Engineering,76129
7965,Pham Ha 7965,IT,36983
7966,Bui Ha 7966,Finance,66765
7967,Nguyen Mai 7967,Marketing,40981
7968,Bui Dung 7968,Sales,52574
7969,Do Em 7969,Marketing,60623
7970,Tran Chi 7970,Engineering,63615
7971,Dang Binh 7971,Sales,59636
7972,Do Em 7972,Marketing,84535
7973,Le Long 7973,Marketing,41360
7974,Vu Dung 7974,HR,60004
7975,Pham Binh 7975,Engineering,73255
7976,Dang Giang 7976,Marketing,88959
7977,Dang Mai 7977,Marketing,32375
7978,Pham Mai 7978,Marketing,92508
7979,Bui Long 7979,Engineering,31544
7980,Dang Long 7980,IT,52328
7981,Hoang Binh 7981,Legal,24668
7982,Dang Dung 7982,HR,73195
7983,Dang Ha 7983,IT,88017
7984,Ho Giang 7984,Finance,38854
7985,Vu Chi 7985,Sales,24763
7986,Le Dung 7986,IT,42548
7987,Hoang Giang 7987,Engineering,60220
7988,Dang Em 7988,Engineering,94602
7989,Pham Ha 7989,Legal,52399
7990,Dang Chi 7990,IT,59128
7991,Vu Kien 7991,Legal,51302
7992,Bui Long 7992,Sales,46919
7993,Vu An 7993,IT,84208
7994,Do Em 7994,Finance,48282
7995,Le Long 7995,HR,80087
7996,Pham Long 7996,Legal,47791
7997,Hoang Mai 7997,Marketing,69595
7998,Vu Binh 7998,Marketing,53533
7999,Tran An 7999,Finance,84922
8000,Nguyen Em 8000,Legal,31253
8001,Hoang Binh 8001,Legal,27114
8002,Bui Dung 8002,Legal,38563
8003,Tran Kien 8003,Engineering,42970
8004,Bui Binh 8004,HR,49900
8005,Ho Chi 8005,HR,74422
8006,Hoang Long 8006,Marketing,94447
8007,Dang Dung 8007,Legal,75810
8008,Do Giang 8008,Engineering,64326
8009,Ho Dung 8009,HR,33019
8010,Vu Binh 8010,IT,94308
8011,Ho Mai 8011,Legal,24731
8012,Tran Binh 8012,Finance,77653
8013,Tran Dung 8013,HR,71828
8014,Hoang An 8014,Sales,68483
8015,Pham Kien 8015,Finance,79217
8016,Do Kien 8016,HR,87277
8017,Hoang Kien 8017,Legal,92410
8018,Pham Em 8018,Marketing,98671
8019,Tran Long 8019,IT,98542
8020,Do Em 8020,Engineering,51454
8021,Pham Binh 8021,Sales,87368
8022,Do Chi 8022,Legal,25835
8023,Do Chi 8023,Finance,35452
8024,Tran Chi 8024,IT,59165
8025,Tran Dung 8025,IT,80056
8026,Nguyen Giang 8026,Finance,50521
8027,Pham An 8027,HR,94374
8028,Le Chi 8028,HR,53627
8029,Do Chi 8029,Marketing,55462
8030,Do Em 8030,Finance,36668
8031,Bui Mai 8031,Marketing,98710
8032,Vu An 8032,Marketing,94187
8033,Bui Dung 8033,Sales,21131
8034,Dang Binh 8034,Engineering,70198
8035,Ho An 8035,Legal,48791
8036,Tran Binh 8036,Marketing,67168
8037,Tran An 8037,Legal,66179
8038,Nguyen An 8038,IT,21770
8039,Ho Chi 8039,Finance,24979
8040,Tran Dung 8040,Engineering,30188
8041,Nguyen An 8041,Legal,95687
8042,Vu Kien 8042,Finance,28570
8043,Vu Chi 8043,Engineering,61078
8044,Le Kien 8044,Sales,82369
8045,Ho Long 8045,Sales,79154
8046,Bui An 8046,IT,77288
8047,Tran Dung 8047,Finance,22728
8048,Dang Long 8048,Finance,97842
8049,Nguyen An 8049,Legal,64959
8050,Ho Binh 8050,Engineering,24856
8051,Pham Long 8051,Engineering,75766
8052,Nguyen Chi 8052,HR,22065
8053,Nguyen Em 8053,Finance,32263
8054,Le Chi 8054,Sales,61036
8055,Ho Em 8055,Finance,88328
8056,Do An 8056,HR,32082
8057,Le Binh 8057,Finance,79559
8058,Dang Long 8058,Sales,87622
8059,Bui Giang 8059,Marketing,39051
8060,Bui Long 8060,Engineering,42054
8061,Le An 8061,HR,72151
8062,Ho Binh 8062,Finance,94633
8063,Vu Kien 8063,Legal,62376
8064,Bui Ha 8064,HR,84192
8065,Pham Em 8065,Finance,36915
8066,Dang Mai 8066,Marketing,26423
8067,Bui Dung 8067,Sales,61482
8068,Do Giang 8068,Finance,39314
8069,Pham Dung 8069,HR,66678
8070,Hoang Em 8070,Engineering,21810
8071,Do Binh 8071,Legal,39803
8072,Nguyen Kien 8072,Engineering,32496
8073,Dang Giang 8073,IT,73304
8074,Dang Long 8074,Engineering,26622
8075,Dang Em 8075,HR,59942
8076,Hoang Mai 8076,Legal,51627
8077,Pham Mai 8077,IT,24758
8078,Do Em 8078,Legal,73501
8079,Nguyen Dung 8079,IT,68182
8080,Nguyen Kien 8080,IT,28182
8081,Le Long 8081,IT,99594
8082,Ho Long 8082,Engineering,20273
8083,Pham Ha 8083,Engineering,82388
8084,Pham Long 8084,Engineering,83235
